"year","month","day","mode","route","peak","numerator","denominator"
2023,3,10,"Rail","Green-E","OFF_PEAK",17362.001743308,22717.059321186
2023,3,10,"Rail","Green-E","PEAK",12518.31276647,15711.484630642
2023,3,10,"Rail","Orange","OFF_PEAK",77349.433744433,92165.419570354
2023,3,10,"Rail","Orange","PEAK",67226.776740228,79698.693565881
2023,3,10,"Rail","Red","OFF_PEAK",90145.473819171,126230.604627685
2023,3,10,"Rail","Red","PEAK",79296.753077908,115951.843749756
2023,3,11,"Rail","Blue","OFF_PEAK",37823.743867032,44494.529235402
2023,3,11,"Rail","Green-B","OFF_PEAK",8569.769026988,10811.007700055
2023,3,11,"Rail","Green-C","OFF_PEAK",9513.809492421,11689.828485436
2023,3,11,"Rail","Green-D","OFF_PEAK",16102.449150214,21970.794829684
2023,3,11,"Rail","Green-E","OFF_PEAK",10651.994801843,17680.075495278
2023,3,11,"Rail","Orange","OFF_PEAK",5001.723234942,5525.832478694
2023,3,11,"Rail","Red","OFF_PEAK",70814.129892779,91762.38959702
2023,3,12,"Rail","Blue","OFF_PEAK",27500.074849977,33804.504588693
2023,3,12,"Rail","Green-B","OFF_PEAK",6748.198472563,8450.270539264
2023,3,12,"Rail","Green-C","OFF_PEAK",7460.090789642,9065.578103179
2023,3,12,"Rail","Green-D","OFF_PEAK",10648.841583262,14201.301533404
2023,3,12,"Rail","Green-E","OFF_PEAK",8526.341167304,12730.15754096
2023,3,12,"Rail","Orange","OFF_PEAK",3787.948262454,4027.389878109
2023,3,12,"Rail","Red","OFF_PEAK",50070.570053491,66326.906579987
2023,3,13,"Rail","Blue","OFF_PEAK",34256.085484601,43135.744103834
2023,3,13,"Rail","Blue","PEAK",22432.546566068,28502.340334352
2023,3,13,"Rail","Green-B","OFF_PEAK",9309.893628305,11633.369647555
2023,3,13,"Rail","Green-B","PEAK",5802.390426589,7038.84462159
2023,3,13,"Rail","Green-C","OFF_PEAK",10692.180942478,13176.845927705
2023,3,13,"Rail","Green-C","PEAK",7053.983679486,9390.602436353
2023,3,13,"Rail","Green-D","OFF_PEAK",17402.12740958,23109.563788904
2023,3,13,"Rail","Green-D","PEAK",12336.210283448,17928.851903372
2023,3,13,"Rail","Green-E","OFF_PEAK",17453.957020588,22375.31587441
2023,3,13,"Rail","Green-E","PEAK",12145.443023087,15082.872298617
2023,3,13,"Rail","Orange","OFF_PEAK",85345.924754349,96250.470845986
2023,3,13,"Rail","Orange","PEAK",63961.231093384,72676.573219488
2023,3,13,"Rail","Red","OFF_PEAK",94152.887717118,125395.929038973
2023,3,13,"Rail","Red","PEAK",86398.272972884,114742.801693456
2023,3,14,"Rail","Blue","OFF_PEAK",29470.016903164,42649.559206147
2023,3,14,"Rail","Blue","PEAK",21371.674124274,28661.722990535
2023,3,14,"Rail","Green-B","OFF_PEAK",9110.969947886,11318.41813528
2023,3,14,"Rail","Green-B","PEAK",6124.572200757,7320.850360045
2023,3,14,"Rail","Green-C","OFF_PEAK",10308.570598066,12945.972992968
2023,3,14,"Rail","Green-C","PEAK",7444.909837937,9541.474255301
2023,3,14,"Rail","Green-D","OFF_PEAK",18705.720537508,24626.122887813
2023,3,14,"Rail","Green-D","PEAK",14446.367855214,18022.724140196
2023,3,14,"Rail","Green-E","OFF_PEAK",16040.770267461,20720.618794851
2023,3,14,"Rail","Green-E","PEAK",11696.549387298,15131.542021668
2023,3,14,"Rail","Orange","OFF_PEAK",80124.072049992,94666.74984522
2023,3,14,"Rail","Orange","PEAK",69283.836723502,80733.406663635
2023,3,14,"Rail","Red","OFF_PEAK",91370.78199979,128123.589273015
2023,3,14,"Rail","Red","PEAK",82839.596043925,113055.455240044
2023,3,15,"Rail","Blue","OFF_PEAK",33604.905470037,43251.742748613
2023,3,15,"Rail","Blue","PEAK",23366.799956756,28335.765558942
2023,3,15,"Rail","Green-B","OFF_PEAK",9321.543272079,11380.813072899
2023,3,15,"Rail","Green-B","PEAK",5780.015266557,7357.320221552
2023,3,15,"Rail","Green-C","OFF_PEAK",10959.91979404,13696.651963798
2023,3,15,"Rail","Green-C","PEAK",7750.424532079,9621.70075841
2023,3,15,"Rail","Green-D","OFF_PEAK",17731.173370109,23738.238286484
2023,3,15,"Rail","Green-D","PEAK",12527.319789958,16546.5210025
2023,3,15,"Rail","Green-E","OFF_PEAK",17793.133995124,21576.772236408
2023,3,15,"Rail","Green-E","PEAK",12867.705911591,16168.154581099
2023,3,15,"Rail","Orange","OFF_PEAK",83239.161805987,95824.190834476
2023,3,15,"Rail","Orange","PEAK",65732.438604886,78538.472299256
2023,3,15,"Rail","Red","OFF_PEAK",94283.648154508,126573.630119362
2023,3,15,"Rail","Red","PEAK",82468.630938726,112108.472686337
2023,3,16,"Rail","Blue","OFF_PEAK",32953.635843192,42967.655910548
2023,3,16,"Rail","Blue","PEAK",23577.720519115,28826.927934189
2023,3,16,"Rail","Green-B","OFF_PEAK",9632.416260966,11759.758638808
2023,3,16,"Rail","Green-B","PEAK",6515.143849512,7701.284444478
2023,3,16,"Rail","Green-C","OFF_PEAK",10593.982080878,12658.861005597
2023,3,16,"Rail","Green-C","PEAK",7796.273593587,9351.444363159
2023,3,16,"Rail","Green-D","OFF_PEAK",18227.089292693,24044.472632997
2023,3,16,"Rail","Green-D","PEAK",11973.508849016,16200.682800632
2023,3,16,"Rail","Green-E","OFF_PEAK",17133.015991187,20967.068661793
2023,3,16,"Rail","Green-E","PEAK",13430.396542568,16129.743467179
2023,3,16,"Rail","Orange","OFF_PEAK",84053.905628281,95486.3868948
2023,3,16,"Rail","Orange","PEAK",67115.041819195,77402.951145581
2023,3,16,"Rail","Red","OFF_PEAK",97782.645410638,126723.547444626
2023,3,16,"Rail","Red","PEAK",87938.513964187,114912.718992229
2023,3,17,"Rail","Blue","OFF_PEAK",34228.474241934,42792.410482305
2023,3,17,"Rail","Blue","PEAK",24165.672972301,28824.940294513
2023,3,17,"Rail","Green-B","OFF_PEAK",9241.746754127,11642.451613346
2023,3,17,"Rail","Green-B","PEAK",5832.349556238,6939.944613034
2023,3,17,"Rail","Green-C","OFF_PEAK",10365.818999363,13369.312514069
2023,3,17,"Rail","Green-C","PEAK",7905.036778031,9694.081383102
2023,3,17,"Rail","Green-D","OFF_PEAK",16595.395589063,22939.364086783
2023,3,17,"Rail","Green-D","PEAK",13495.61480849,18040.547143779
2023,3,17,"Rail","Green-E","OFF_PEAK",16364.520425626,21614.129411849
2023,3,17,"Rail","Green-E","PEAK",12289.310026496,15273.660658727
2023,3,17,"Rail","Orange","OFF_PEAK",81590.999026858,92787.214898689
2023,3,17,"Rail","Orange","PEAK",66282.710784983,76749.980154322
2023,3,17,"Rail","Red","OFF_PEAK",90648.964061647,123949.701819311
2023,3,17,"Rail","Red","PEAK",86354.231479975,115038.759677989
2023,3,18,"Rail","Blue","OFF_PEAK",33508.862346992,44198.713942818
2023,3,18,"Rail","Green-B","OFF_PEAK",11013.997007573,13509.444103899
2023,3,18,"Rail","Green-C","OFF_PEAK",13350.594854417,16318.075818751
2023,3,18,"Rail","Green-D","OFF_PEAK",21541.540614627,28528.935336294
2023,3,18,"Rail","Green-E","OFF_PEAK",20353.55049927,24250.661385176
2023,3,18,"Rail","Orange","OFF_PEAK",58180.290743124,65592.303088551
2023,3,18,"Rail","Red","OFF_PEAK",69858.044380374,89774.595119508
2023,3,19,"Rail","Blue","OFF_PEAK",27794.993215555,33745.016155173
2023,3,19,"Rail","Green-B","OFF_PEAK",8775.410075764,10906.566553902
2023,3,19,"Rail","Green-C","OFF_PEAK",10817.790574477,12856.149815005
2023,3,19,"Rail","Green-D","OFF_PEAK",14281.072290559,17559.34153389
2023,3,19,"Rail","Green-E","OFF_PEAK",13331.707638257,16365.746202039
2023,3,19,"Rail","Orange","OFF_PEAK",45914.146149537,48470.47095469
2023,3,19,"Rail","Red","OFF_PEAK",60602.781493303,67180.951284763
2023,3,20,"Rail","Blue","OFF_PEAK",32064.480289388,42176.733990019
2023,3,20,"Rail","Blue","PEAK",22287.650067467,28722.509403754
2023,3,20,"Rail","Green-B","OFF_PEAK",8364.996730302,10983.429343852
2023,3,20,"Rail","Green-B","PEAK",4725.179484514,6584.97725527
2023,3,20,"Rail","Green-C","OFF_PEAK",10574.976968346,13327.907740637
2023,3,20,"Rail","Green-C","PEAK",6717.700169214,8545.857331901
2023,3,20,"Rail","Green-D","OFF_PEAK",18116.073897511,23906.670824536
2023,3,20,"Rail","Green-D","PEAK",13036.20169116,17859.328995385
2023,3,20,"Rail","Green-E","OFF_PEAK",17124.247812284,21607.105448506
2023,3,20,"Rail","Green-E","PEAK",12337.785509682,15469.737255675
2023,3,20,"Rail","Orange","OFF_PEAK",75872.154818779,92458.667089181
2023,3,20,"Rail","Orange","PEAK",60470.359262373,72655.911340091
2023,3,20,"Rail","Red","OFF_PEAK",86926.671591253,119031.3411735
2023,3,20,"Rail","Red","PEAK",81769.275389219,111958.019732745
2023,3,21,"Rail","Blue","OFF_PEAK",33690.946894223,43436.823228858
2023,3,21,"Rail","Blue","PEAK",22984.278848303,28400.818658601
2023,3,21,"Rail","Green-B","OFF_PEAK",9083.36306645,11116.328878492
2023,3,21,"Rail","Green-B","PEAK",5690.622396946,6845.251164022
2023,3,21,"Rail","Green-C","OFF_PEAK",10780.379239483,13143.506950804
2023,3,21,"Rail","Green-C","PEAK",8583.045074377,10322.821900951
2023,3,21,"Rail","Green-D","OFF_PEAK",18478.07788794,23487.410787664
2023,3,21,"Rail","Green-D","PEAK",13921.173435602,17016.108746449
2023,3,21,"Rail","Green-E","OFF_PEAK",18075.62342923,21830.257681904
2023,3,21,"Rail","Green-E","PEAK",13662.000738702,16030.642645127
2023,3,21,"Rail","Orange","OFF_PEAK",75729.556761155,92600.013715656
2023,3,21,"Rail","Orange","PEAK",61786.322058432,75924.650101795
2023,3,21,"Rail","Red","OFF_PEAK",94219.302085123,124146.82254188
2023,3,21,"Rail","Red","PEAK",85934.756078046,115962.807618169
2023,3,22,"Rail","Blue","OFF_PEAK",32311.798203318,42600.569470093
2023,3,22,"Rail","Blue","PEAK",23649.802400462,29128.95521217
2023,3,22,"Rail","Green-B","OFF_PEAK",9072.325119058,11720.199184618
2023,3,22,"Rail","Green-B","PEAK",5620.284315426,7102.139781438
2023,3,22,"Rail","Green-C","OFF_PEAK",10608.540236664,13086.705763766
2023,3,22,"Rail","Green-C","PEAK",7763.210922683,9784.851279591
2023,3,22,"Rail","Green-D","OFF_PEAK",19328.940604615,23971.57697374
2023,3,22,"Rail","Green-D","PEAK",14435.49749822,18088.605982782
2023,3,22,"Rail","Green-E","OFF_PEAK",17857.797993424,21857.556445652
2023,3,22,"Rail","Green-E","PEAK",12517.648911438,15068.06761527
2023,3,22,"Rail","Orange","OFF_PEAK",71816.695659087,93084.890316761
2023,3,22,"Rail","Orange","PEAK",53882.192520225,72666.695213178
2023,3,22,"Rail","Red","OFF_PEAK",94214.000122777,124379.410728884
2023,3,22,"Rail","Red","PEAK",85467.285207993,113028.644598405
2023,3,23,"Rail","Blue","OFF_PEAK",30838.244502306,42878.553185687
2023,3,23,"Rail","Blue","PEAK",22627.396218068,28610.113955028
2023,3,23,"Rail","Green-B","OFF_PEAK",9928.269107043,11807.026921818
2023,3,23,"Rail","Green-B","PEAK",6251.168369346,7587.814666985
2023,3,23,"Rail","Green-C","OFF_PEAK",10587.709901226,12902.306954225
2023,3,23,"Rail","Green-C","PEAK",8482.775644481,9676.589034693
2023,3,23,"Rail","Green-D","OFF_PEAK",18682.892103635,23057.125443643
2023,3,23,"Rail","Green-D","PEAK",15212.550504366,18447.919874284
2023,3,23,"Rail","Green-E","OFF_PEAK",17517.323499908,21441.770796238
2023,3,23,"Rail","Green-E","PEAK",12465.877418612,14617.412755022
2023,3,23,"Rail","Orange","OFF_PEAK",76882.15738224,92728.338355418
2023,3,23,"Rail","Orange","PEAK",62625.923968112,73823.632400968
2023,3,23,"Rail","Red","OFF_PEAK",94836.359179927,124873.87354367
2023,3,23,"Rail","Red","PEAK",81918.595704677,113169.467912885
2023,3,24,"Rail","Blue","OFF_PEAK",31644.655932356,43098.354381447
2023,3,24,"Rail","Blue","PEAK",20692.270451091,28488.725086135
2023,3,24,"Rail","Green-B","OFF_PEAK",9715.633708218,11461.717038176
2023,3,24,"Rail","Green-B","PEAK",5688.535263772,6853.2847969
2023,3,24,"Rail","Green-C","OFF_PEAK",10497.172393741,12821.064979055
2023,3,24,"Rail","Green-C","PEAK",8030.616552973,9574.787790311
2023,3,24,"Rail","Green-D","OFF_PEAK",20088.589505964,24681.777014474
2023,3,24,"Rail","Green-D","PEAK",15208.951262861,18319.369236129
2023,3,24,"Rail","Green-E","OFF_PEAK",17171.03263258,21246.704611042
2023,3,24,"Rail","Green-E","PEAK",12861.798103289,15768.056981693
2023,3,24,"Rail","Orange","OFF_PEAK",84610.638059083,96723.02593945
2023,3,24,"Rail","Orange","PEAK",70692.529039629,81470.869076255
2023,3,24,"Rail","Red","OFF_PEAK",92073.601321666,125484.356302589
2023,3,24,"Rail","Red","PEAK",83397.305055543,112823.5996533
2023,3,25,"Rail","Blue","OFF_PEAK",34538.079327522,44364.042179356
2023,3,25,"Rail","Green-B","OFF_PEAK",11368.889113555,14019.906491386
2023,3,25,"Rail","Green-C","OFF_PEAK",13721.344243842,16812.582781943
2023,3,25,"Rail","Green-D","OFF_PEAK",20632.16507312,27095.839883109
2023,3,25,"Rail","Green-E","OFF_PEAK",17869.483262146,23346.499355591
2023,3,25,"Rail","Orange","OFF_PEAK",57829.036834308,68402.969308318
2023,3,25,"Rail","Red","OFF_PEAK",3031.62070705,3609.248686997
2023,3,26,"Rail","Blue","OFF_PEAK",25735.626832464,33107.617993051
2023,3,26,"Rail","Green-B","OFF_PEAK",8556.286312121,10351.735034191
2023,3,26,"Rail","Green-C","OFF_PEAK",10089.051487874,12292.470186987
2023,3,26,"Rail","Green-D","OFF_PEAK",15104.697913982,18788.819402899
2023,3,26,"Rail","Green-E","OFF_PEAK",13119.230275037,16009.559246211
2023,3,26,"Rail","Orange","OFF_PEAK",42469.86358302,48353.038559083
2023,3,26,"Rail","Red","OFF_PEAK",2064.732243181,2422.118929838
2023,3,27,"Rail","Blue","OFF_PEAK",32889.347250683,42612.048647048
2023,3,27,"Rail","Blue","PEAK",23073.206089399,28794.957224346
2023,3,27,"Rail","Green-B","OFF_PEAK",9460.777199846,11662.606195208
2023,3,27,"Rail","Green-B","PEAK",5432.276643252,6544.913704616
2023,3,27,"Rail","Green-C","OFF_PEAK",10294.575502176,12930.304918054
2023,3,27,"Rail","Green-C","PEAK",7335.388697987,9199.301237914
2023,3,27,"Rail","Green-D","OFF_PEAK",18677.83292044,24064.996896506
2023,3,27,"Rail","Green-D","PEAK",13165.983298581,16968.485384675
2023,3,27,"Rail","Green-E","OFF_PEAK",18264.961803801,21577.158772386
2023,3,27,"Rail","Green-E","PEAK",12835.8133446,15699.926778119
2023,3,27,"Rail","Orange","OFF_PEAK",77859.692949045,88591.115750615
2023,3,27,"Rail","Orange","PEAK",66455.175616555,77373.450688114
2023,3,27,"Rail","Red","OFF_PEAK",97334.178692281,126727.97579715
2023,3,27,"Rail","Red","PEAK",83834.37856413,113800.5965539
2023,3,28,"Rail","Blue","OFF_PEAK",36820.079136522,42886.205574405
2023,3,28,"Rail","Blue","PEAK",25057.658168794,28914.477020866
2023,3,28,"Rail","Green-B","OFF_PEAK",9825.044007867,11735.880802248
2023,3,28,"Rail","Green-B","PEAK",6086.784364651,7123.889227462
2023,3,28,"Rail","Green-C","OFF_PEAK",9897.83886018,12819.377030178
2023,3,28,"Rail","Green-C","PEAK",7705.962910218,9509.56801828
2023,3,28,"Rail","Green-D","OFF_PEAK",19059.332404971,24172.601322678
2023,3,28,"Rail","Green-D","PEAK",14564.649145638,17889.342628129
2023,3,28,"Rail","Green-E","OFF_PEAK",17550.386582027,21532.058367686
2023,3,28,"Rail","Green-E","PEAK",13818.51473728,16216.879367076
2023,3,28,"Rail","Orange","OFF_PEAK",68196.797762972,87500.925897777
2023,3,28,"Rail","Orange","PEAK",59036.805415404,74777.201926804
2023,3,28,"Rail","Red","OFF_PEAK",94879.790757665,127586.358188196
2023,3,28,"Rail","Red","PEAK",78793.647882637,109687.494150501
2023,3,29,"Rail","Blue","OFF_PEAK",35995.52529914,43028.357179684
2023,3,29,"Rail","Blue","PEAK",25625.680451969,29010.022341895
2023,3,29,"Rail","Green-B","OFF_PEAK",9095.783545977,11382.381581984
2023,3,29,"Rail","Green-B","PEAK",6115.43103995,7442.38613795
2023,3,29,"Rail","Green-C","OFF_PEAK",10463.293583633,13267.560427954
2023,3,29,"Rail","Green-C","PEAK",8519.890882451,10230.043755949
2023,3,29,"Rail","Green-D","OFF_PEAK",18461.250092195,23995.53502948
2023,3,29,"Rail","Green-D","PEAK",14124.480765289,17936.181094458
2023,3,29,"Rail","Green-E","OFF_PEAK",17444.727002335,21336.937285674
2023,3,29,"Rail","Green-E","PEAK",11949.633544269,14663.437167616
2023,3,29,"Rail","Orange","OFF_PEAK",68054.928390627,87010.461494318
2023,3,29,"Rail","Orange","PEAK",63468.503189703,79869.087572932
2023,3,29,"Rail","Red","OFF_PEAK",95932.718816939,127657.670219499
2023,3,29,"Rail","Red","PEAK",84754.331851431,113129.124185065
2023,3,30,"Rail","Blue","OFF_PEAK",35004.959273451,42898.450028552
2023,3,30,"Rail","Blue","PEAK",23725.518055036,28665.740996927
2023,3,30,"Rail","Green-B","OFF_PEAK",9189.242697139,12187.565830686
2023,3,30,"Rail","Green-B","PEAK",6333.889927895,7750.593259655
2023,3,30,"Rail","Green-C","OFF_PEAK",9948.739980753,13096.680988416
2023,3,30,"Rail","Green-C","PEAK",8664.686985606,10880.900965215
2023,3,30,"Rail","Green-D","OFF_PEAK",12800.595020595,18871.064157491
2023,3,30,"Rail","Green-D","PEAK",10846.422786402,13868.65098489
2023,3,30,"Rail","Green-E","OFF_PEAK",12132.893068714,17557.805926334
2023,3,30,"Rail","Green-E","PEAK",9493.058636759,12002.631935219
2023,3,30,"Rail","Orange","OFF_PEAK",71496.343293259,85231.61226642
2023,3,30,"Rail","Orange","PEAK",65625.430927631,76535.467366555
2023,3,30,"Rail","Red","OFF_PEAK",109471.245040575,124885.01812161
2023,3,30,"Rail","Red","PEAK",99764.046208926,108916.917754755
2023,3,31,"Rail","Blue","OFF_PEAK",37011.724169731,42730.19550036
2023,3,31,"Rail","Blue","PEAK",26037.02829817,28868.771502455
2023,3,31,"Rail","Green-B","OFF_PEAK",9104.231047236,11508.311478869
2023,3,31,"Rail","Green-B","PEAK",5690.296303142,6859.991135612
2023,3,31,"Rail","Green-C","OFF_PEAK",9963.766208052,13004.455377233
2023,3,31,"Rail","Green-C","PEAK",7428.534063459,9309.338604146
2023,3,31,"Rail","Green-D","OFF_PEAK",17733.111955113,23796.766044158
2023,3,31,"Rail","Green-D","PEAK",13180.628569625,17898.699084754
2023,3,31,"Rail","Green-E","OFF_PEAK",16123.687914158,20532.194830593
2023,3,31,"Rail","Green-E","PEAK",11544.358146269,14522.7602733
2023,3,31,"Rail","Orange","OFF_PEAK",80580.34650766,90021.533579895
2023,3,31,"Rail","Orange","PEAK",68057.599000656,72714.915973013
2023,3,31,"Rail","Red","OFF_PEAK",110254.789757098,127755.22144718
2023,3,31,"Rail","Red","PEAK",97819.991543529,113568.160523553
2023,4,1,"Rail","Blue","OFF_PEAK",36346.463955225,44376.00397058
2023,4,1,"Rail","Green-B","OFF_PEAK",8038.722839978,10416.640772395
2023,4,1,"Rail","Green-C","OFF_PEAK",9458.917337977,11700.803038992
2023,4,1,"Rail","Green-D","OFF_PEAK",14455.770229022,19355.073552155
2023,4,1,"Rail","Green-E","OFF_PEAK",7546.121408098,12192.807407311
2023,4,1,"Rail","Orange","OFF_PEAK",7772.518489221,9669.036926381
2023,4,1,"Rail","Red","OFF_PEAK",63338.254823926,69769.311266014
2023,4,2,"Rail","Blue","OFF_PEAK",29433.179489668,33800.90388793
2023,4,2,"Rail","Green-B","OFF_PEAK",6348.459239593,8690.601319039
2023,4,2,"Rail","Green-C","OFF_PEAK",7540.700159637,9203.080902692
2023,4,2,"Rail","Green-D","OFF_PEAK",10318.877161401,14015.647703735
2023,4,2,"Rail","Green-E","OFF_PEAK",5667.576687525,8431.651354986
2023,4,2,"Rail","Orange","OFF_PEAK",6227.666463303,6742.817301194
2023,4,2,"Rail","Red","OFF_PEAK",44584.234091339,50848.79259125
2023,4,3,"Rail","Blue","OFF_PEAK",36768.242244798,42710.32909459
2023,4,3,"Rail","Blue","PEAK",24591.511892004,28785.637570185
2023,4,3,"Rail","Green-B","OFF_PEAK",9473.942870114,11321.328194382
2023,4,3,"Rail","Green-B","PEAK",6273.367783771,7161.060132439
2023,4,3,"Rail","Green-C","OFF_PEAK",10312.641155681,12709.413767265
2023,4,3,"Rail","Green-C","PEAK",6985.168736083,9408.626694431
2023,4,3,"Rail","Green-D","OFF_PEAK",19349.531369126,24557.928557681
2023,4,3,"Rail","Green-D","PEAK",15598.264705016,19215.492521456
2023,4,3,"Rail","Green-E","OFF_PEAK",17172.187464242,21043.062278116
2023,4,3,"Rail","Green-E","PEAK",12666.74173734,15532.953940429
2023,4,3,"Rail","Orange","OFF_PEAK",81236.823282052,89911.896277952
2023,4,3,"Rail","Orange","PEAK",67226.596598091,72358.50945631
2023,4,3,"Rail","Red","OFF_PEAK",110256.470796438,124232.889621374
2023,4,3,"Rail","Red","PEAK",101437.737857407,114732.599738001
2023,4,4,"Rail","Blue","OFF_PEAK",36630.707641349,43024.999559813
2023,4,4,"Rail","Blue","PEAK",26544.730666195,28561.63240578
2023,4,4,"Rail","Green-B","OFF_PEAK",9492.097411744,11672.5021392
2023,4,4,"Rail","Green-B","PEAK",5628.091503643,7195.499058421
2023,4,4,"Rail","Green-C","OFF_PEAK",9846.123655887,12593.869643161
2023,4,4,"Rail","Green-C","PEAK",6539.917454907,8729.776732808
2023,4,4,"Rail","Green-D","OFF_PEAK",17327.382300669,22491.268906333
2023,4,4,"Rail","Green-D","PEAK",13060.613324609,17012.168191313
2023,4,4,"Rail","Green-E","OFF_PEAK",18675.960112537,22270.078850303
2023,4,4,"Rail","Green-E","PEAK",12435.58726236,14868.919985832
2023,4,4,"Rail","Orange","OFF_PEAK",81868.79707556,88889.748576216
2023,4,4,"Rail","Orange","PEAK",66400.13521954,73209.853435339
2023,4,4,"Rail","Red","OFF_PEAK",108922.174962168,125159.330361506
2023,4,4,"Rail","Red","PEAK",103609.838340195,115720.907742929
2023,4,5,"Rail","Blue","OFF_PEAK",36203.385369873,42751.622752413
2023,4,5,"Rail","Blue","PEAK",26580.098057644,28820.575989322
2023,4,5,"Rail","Green-B","OFF_PEAK",8861.502224513,11377.272799579
2023,4,5,"Rail","Green-B","PEAK",5343.795746214,6690.375272059
2023,4,5,"Rail","Green-C","OFF_PEAK",9596.813612714,12346.698666413
2023,4,5,"Rail","Green-C","PEAK",8081.584884507,9816.452322087
2023,4,5,"Rail","Green-D","OFF_PEAK",19230.115215924,24222.621712977
2023,4,5,"Rail","Green-D","PEAK",13487.51412561,17167.311147419
2023,4,5,"Rail","Green-E","OFF_PEAK",16660.960157044,21358.24657525
2023,4,5,"Rail","Green-E","PEAK",12846.468788422,15618.929827334
2023,4,5,"Rail","Orange","OFF_PEAK",79542.152361041,90138.891286592
2023,4,5,"Rail","Orange","PEAK",70729.818396296,79545.008366109
2023,4,5,"Rail","Red","OFF_PEAK",109317.8703429,123604.410627765
2023,4,5,"Rail","Red","PEAK",103296.057703076,114373.617350393
2023,4,6,"Rail","Blue","OFF_PEAK",36168.470303268,43022.487034281
2023,4,6,"Rail","Blue","PEAK",24920.437553422,28751.668649644
2023,4,6,"Rail","Green-B","OFF_PEAK",9147.683520889,11407.044111092
2023,4,6,"Rail","Green-B","PEAK",6179.479023506,7119.467259386
2023,4,6,"Rail","Green-C","OFF_PEAK",10780.288318722,13070.888109531
2023,4,6,"Rail","Green-C","PEAK",8459.774802516,9947.920369785
2023,4,6,"Rail","Green-D","OFF_PEAK",19483.518200354,24204.934532874
2023,4,6,"Rail","Green-D","PEAK",14220.879861755,17623.274409949
2023,4,6,"Rail","Green-E","OFF_PEAK",17399.610913375,21465.788945235
2023,4,6,"Rail","Green-E","PEAK",12784.467772779,14817.134881421
2023,4,6,"Rail","Orange","OFF_PEAK",85200.215137599,89038.483678217
2023,4,6,"Rail","Orange","PEAK",70182.709191666,73458.555297658
2023,4,6,"Rail","Red","OFF_PEAK",106707.590920972,124303.151740424
2023,4,6,"Rail","Red","PEAK",104028.384528127,113714.665857907
2023,4,7,"Rail","Blue","OFF_PEAK",36251.202292446,43233.280044627
2023,4,7,"Rail","Blue","PEAK",25662.466317019,28632.191019338
2023,4,7,"Rail","Green-B","OFF_PEAK",9358.232910573,11618.447474261
2023,4,7,"Rail","Green-B","PEAK",5252.994519045,6304.002489285
2023,4,7,"Rail","Green-C","OFF_PEAK",10057.116801905,12388.407098991
2023,4,7,"Rail","Green-C","PEAK",7274.386775509,8936.782694866
2023,4,7,"Rail","Green-D","OFF_PEAK",19980.578027875,24965.029962049
2023,4,7,"Rail","Green-D","PEAK",15284.185327146,18469.825938868
2023,4,7,"Rail","Green-E","OFF_PEAK",17884.803797205,21623.520768879
2023,4,7,"Rail","Green-E","PEAK",12910.768919987,15648.195665131
2023,4,7,"Rail","Orange","OFF_PEAK",79586.950677422,90878.841978993
2023,4,7,"Rail","Orange","PEAK",68820.406425221,77281.737077914
2023,4,7,"Rail","Red","OFF_PEAK",111028.287366421,127049.39715319
2023,4,7,"Rail","Red","PEAK",100223.073363044,114577.056115903
2023,4,8,"Rail","Blue","OFF_PEAK",38695.306865595,44380.119442556
2023,4,8,"Rail","Green-B","OFF_PEAK",9517.462014284,11681.394803681
2023,4,8,"Rail","Green-C","OFF_PEAK",9975.140693503,11851.039165285
2023,4,8,"Rail","Green-D","OFF_PEAK",15674.937085012,20515.479775474
2023,4,8,"Rail","Green-E","OFF_PEAK",7869.708113834,12802.756256939
2023,4,8,"Rail","Orange","OFF_PEAK",7984.029259126,9868.620786441
2023,4,8,"Rail","Red","OFF_PEAK",78047.805735004,87753.464689243
2023,4,9,"Rail","Blue","OFF_PEAK",29390.056359051,33696.095779659
2023,4,9,"Rail","Green-B","OFF_PEAK",8595.514552138,10098.061632962
2023,4,9,"Rail","Green-C","OFF_PEAK",10321.603204617,12727.555047526
2023,4,9,"Rail","Green-D","OFF_PEAK",14836.045378588,18537.268439268
2023,4,9,"Rail","Green-E","OFF_PEAK",13352.094945809,16344.471939975
2023,4,9,"Rail","Orange","OFF_PEAK",44762.451481533,46698.187921403
2023,4,9,"Rail","Red","OFF_PEAK",61690.99380241,66107.073212849
2023,4,10,"Rail","Blue","OFF_PEAK",26959.625557327,33876.655327986
2023,4,10,"Rail","Blue","PEAK",22260.020724534,27861.325055709
2023,4,10,"Rail","Green-B","OFF_PEAK",9679.098919643,11458.084314123
2023,4,10,"Rail","Green-B","PEAK",5809.168266271,7206.244829073
2023,4,10,"Rail","Green-C","OFF_PEAK",10952.816462746,13889.961059563
2023,4,10,"Rail","Green-C","PEAK",7281.641953504,9119.948767366
2023,4,10,"Rail","Green-D","OFF_PEAK",19860.790250427,24575.105423474
2023,4,10,"Rail","Green-D","PEAK",14217.966630121,17687.052606225
2023,4,10,"Rail","Green-E","OFF_PEAK",16008.983997918,20272.96422094
2023,4,10,"Rail","Green-E","PEAK",12040.12885394,15080.956390009
2023,4,10,"Rail","Orange","OFF_PEAK",80784.951892062,88867.576858065
2023,4,10,"Rail","Orange","PEAK",65945.743877311,73866.322094259
2023,4,10,"Rail","Red","OFF_PEAK",116843.072980845,124263.312573112
